c_arm_lateral_m,c_arm_vertical_m,c_arm_wigwag_deg,c_arm_horizontal_m,c_arm_tilt_deg,c_arm_orbital_deg,table_vertical_m,table_trend_deg,table_tilt_deg,table_longitudinal_m,table_transverse_m,quat_w,quat_x,quat_y,quat_z,Tx_m,Ty_m,Tz_m
-0.25,0.29,-8,0.02,-73,91,0.26,13,10,0.47,-0.11,0.532119420511648,-0.563390833921548,-0.386133058789649,0.500340835308572,0.212957311548812,-0.236052015706731,0.00619772885549555
-0.43,0.28,-5,0.03,61,15,0.01,13,4,0.23,-0.07,0.910990213626179,0.0327087783991765,0.406526277709739,0.061346165523417,0.401081687895103,-0.155985259294984,0.551763292263189
0.5,0.09,10,0.07,176,-88,0.01,26,18,0.24,-0.07,0.223495290105857,-0.565546613257943,0.778690574385149,-0.154427565210025,0.237967043733435,-0.210148756187861,0.0799585560299784
-0.04,0.08,9,0.05,140,-36,0.21,-18,11,0.2,-0.12,0.201806803641671,-0.174671977610714,0.963637270030507,-0.0129199864413798,0.360012907362137,-0.254325612630693,0.312546035636852
-0.28,0.01,-4,0.09,75,-14,0.13,-15,17,0.57,0.03,0.676311301458462,-0.0117148718351381,0.707225038792751,-0.205666063807425,0.311986525408286,-0.0843216763919587,-0.145361492672251
0.04,0.26,-10,0.15,-65,-49,0.02,-13,7,0.29,0.05,0.816318189852394,0.0932664088290221,-0.431970625227515,-0.371923875061547,0.551111303355553,0.0203613635448374,-0.414620979104049
0.11,0.45,6,0.09,114,58,0.09,18,-14,0.02,-0.01,0.512493384646458,0.297742349268284,0.680113357281605,0.431446225378048,0.472252919962877,0.139161045314397,0.601815312439446
-0.21,0.05,-5,0,55,-63,0.23,-4,-17,0.57,-0.07,0.793066713815802,-0.346381838736495,0.351552615837314,-0.357037207485257,0.174982144849699,-0.0703251624572829,-0.157945071910792
0.26,0.34,-8,0.15,196,76,0.26,29,16,0.22,0.13,0.13002133522823,0.731518428412732,0.669309208823376,0.000651354174244264,0.369981320070811,0.0565526804798011,-0.110840362805347
-0.41,0.43,-10,0.08,187,-77,0.12,26,-16,0.15,0.02,0.0992553999459903,-0.695664652779699,0.694286337282495,-0.155452688356684,0.301589794210488,0.11538442980302,0.597053564974837
0.15,0.26,4,0.06,148,-21,0.35,25,6,0.25,-0.06,0.471824114477414,-0.112526437922724,0.87104603311876,-0.0774507195195778,0.0356513913318881,-0.0931611734485774,0.160439293662995
-0.4,0.1,0,0.04,1,40,0.04,9,13,0.7,-0.03,0.970001276142729,-0.0311251860348806,-0.0624274652978073,0.232876702682475,0.222502422863504,-0.140376194772877,0.113674871045019
0.27,0.16,10,0.11,85,-16,0.34,-19,2,0.55,0.09,0.613193423458547,-0.0231187958809278,0.788068807696747,-0.0490601777374689,0.250967533894253,0.0882908508903698,-0.28762126075632
-0.43,0.26,5,0.08,-46,79,0.29,10,10,0.6,0.04,0.734602327570784,-0.299154938256094,-0.363608971445165,0.488522526736658,0.102878315540691,0.00319908460715574,0.368990751373907
-0.12,0.1,-6,0.04,18,78,0.31,-7,-17,0.05,-0.07,0.662370411304592,0.0648142784508763,0.212675320893421,0.715425576436821,0.144377289730572,-0.0407073257907404,0.23197617128439
0.5,0.42,0,0.03,217,78,0.36,-19,-10,0.08,-0.08,0.337709580239077,-0.49373802806329,-0.731996729077082,0.326122350781686,0.313394354948299,-0.0528016190849014,-0.377568890154796
0.06,0,-4,0.12,-51,41,0.12,10,-15,0.38,-0.13,0.754572040311951,-0.145953300886848,-0.48687542087853,0.415055411341723,0.127163289528576,-0.0266297987055084,-0.156096072641371
-0.21,0.12,7,0,12,-48,0.1,-12,-9,0.62,-0.04,0.920322717713852,-0.0453713425500471,0.21150539442549,-0.325903367064402,0.491710637482542,-0.0335372685564634,0.0160773181781088
0.15,0.23,3,0.15,119,15,0.03,2,9,0.48,0.01,0.520411313269425,0.189821576365992,0.831042125298025,0.0500881238145799,0.50190763673541,-0.0116873743780145,-0.172561877179124
0.29,0.32,7,0.06,109,-66,0.15,-9,-4,0.12,0.01,0.464736575067556,-0.458589391635877,0.723348548084898,-0.224683251839082,0.520155406035532,0.026672464143556,0.0356892578514399
-0.25,0.38,-3,0.08,230,-66,0.02,20,2,0.56,0.09,0.226487902770777,0.49895429881304,-0.826827317811225,-0.126903207664649,0.429308499528616,0.0743525326640015,0.186451769096041
0.25,0.1,0,0.14,-18,-20,0.04,1,13,0.37,-0.12,0.945670098970245,0.010075915291519,-0.164739758805759,-0.280120245097112,0.369955235021011,-0.161787948012719,-0.261820214701018
0.44,0.04,2,0.13,220,-11,0.2,13,15,0.06,-0.07,0.223914074585568,-0.0261475705136321,-0.971901342736201,-0.0677242330801372,0.1456012241036,-0.079896439247414,-0.0373088484787728
-0.19,0.3,6,0.06,270,-43,0.04,-19,-2,0.58,-0.11,0.74659283782193,0.249999066382935,-0.524133942403163,-0.324627804942176,0.778957708728667,-0.102866315920484,-0.136094282113168
0.34,0.4,9,0.11,184,-61,0.13,29,-5,0.4,0.04,0.225833191152071,-0.548778361081163,0.804130156836285,-0.0348765114309982,0.3405382132408,0.0937783062332322,0.152428996455864
0.32,0.34,2,0.06,146,-66,0.19,0,15,0.26,-0.04,0.233126498407696,-0.407031583012521,0.865211860218735,-0.177160275195438,0.436790218757357,-0.200345481479043,-0.175556785144099
-0.42,0.06,1,0.1,88,28,0.24,10,14,0.41,0.04,0.770521231051453,0.230864532939653,0.585447127695338,0.101243570673837,-0.0171000739307606,0.0448449198148344,0.414981062602456
-0.1,0.26,-1,0,103,-58,0.23,15,-16,0,-0.08,0.668855358176331,-0.421629390752578,0.55205286127754,-0.26476178925159,0.211395705506175,-0.0689688399549436,0.521556697826645
-0.22,0.16,4,0.07,55,86,0.3,0,-1,0.31,-0.07,0.631930281882435,0.334586136266162,0.319315675983044,0.621895276819143,0.170112885424747,-0.0741109473488886,0.369517663778277
0.06,0.3,4,0.15,246,11,0.05,-24,-9,0.14,-0.04,0.701597749885965,0.000171758908197997,-0.706786675481184,0.0906265039383294,0.667239140593158,0.153384207947861,-0.0426933077768608
0.02,0.25,-10,0.14,213,42,0.25,0,17,0.19,0.11,0.258140768655797,-0.491893180627252,-0.819149398840229,0.142824034356587,0.303804586385184,0.0284608046022427,-0.144783011373766
-0.25,0.26,-6,0.12,154,80,0.08,30,12,0.33,-0.11,0.417924233948611,0.635537701252203,0.611192492307263,0.21880334163986,0.172220188335405,-0.130929652252464,0.33126713899438
-0.42,0.44,5,0.05,134,97,0.02,-22,-2,0.52,0.04,0.107401440294377,0.736958428936145,0.642214567708305,0.181432228851152,1.0277377189667,0.0484644171407912,0.00462185434758589
0.24,0.17,-4,0.12,126,-100,0.11,-1,19,0.23,-0.01,0.199651760896624,-0.593113100690036,0.669633155343864,-0.399934321389085,0.358467328001904,-0.124443653702922,-0.241215275982888
-0.42,0.26,-9,0.06,161,-44,0,-11,15,0.38,0.06,0.0232071386213332,-0.268660024777201,0.95772768165601,-0.100204329215495,0.632580814643778,-0.17170729002864,0.00753815915872824
-0.22,0.28,-7,0.08,-32,80,0.19,-6,2,0.14,0,0.74330734591902,-0.190869646636027,-0.131586669692457,0.627493359211959,0.441374614244519,-0.0256864294501523,0.182840609477395
-0.16,0.4,-10,0.01,201,86,0.13,19,18,0.13,0.07,0.031384036875321,0.803244838632962,0.589735458110525,-0.0776199773646247,0.392103033252582,-0.182359864106739,0.322953505185874
0.23,0.09,-4,0.07,33,-46,0.29,-28,-9,0.02,0.08,0.816122526414345,-0.265139140618744,0.433818324889462,-0.274676025493894,0.112561776291677,0.104732039112049,-0.115186295007582
-0.26,0.35,-6,0.02,193,31,0.26,5,11,0.09,-0.01,0.0596264151713258,-0.364648409266003,-0.927095937425202,0.0630027859961379,0.333989825332912,-0.158871062333851,0.402787706735872
0.48,0.45,-3,0.09,106,28,0.35,-15,-17,0.46,-0.09,0.46192912718086,0.0651281141551731,0.867810420700896,0.171128267482183,0.326951319051359,0.0539388901771399,-0.799650495433376
0.37,0.02,8,0.02,-33,-23,0.02,-24,-8,0.46,-0.02,0.981636349978244,0.0799898199557079,-0.0590388395642784,-0.16280700392719,0.377910078007944,-0.0233125454409015,-0.456101409535484
-0.06,0.18,-5,0.09,113,-43,0.17,0,19,0,0,0.453918264167666,-0.196758650305991,0.809881579504049,-0.315176252539438,0.300031496728689,-0.128276640225645,0.271422369031224
-0.49,0.21,7,0.05,106,-83,0.2,24,-14,0.66,0.01,0.652154377958128,-0.473346930955511,0.45323025707707,-0.381077005780852,-0.14465712875285,-0.0388067719082253,0.446451284288922
0.39,0.23,-8,0.13,183,-42,0.24,28,-12,0.61,-0.05,0.191157664972473,-0.425539635077115,0.876230225405574,-0.120811250247663,0.336905414225369,0.0828784074614945,-0.663680462765
0.24,0.13,-9,0.08,-8,-9,0.15,-16,6,0.65,-0.02,0.988110119636138,-0.0785386604153506,0.0675086688965202,-0.1136338414234,0.247432961679166,-0.0710487055830328,-0.891288342903585
-0.39,0.38,2,0.01,244,-45,0.34,-25,-7,0.4,0.06,0.657265753619807,0.317856930545903,-0.638413786629394,-0.243714049377632,0.666317201094209,0.087677023270736,0.123565759269595
0.09,0.12,-1,0.1,209,45,0.31,7,9,0.34,-0.07,0.178898564159004,-0.448035177364541,-0.873378668835932,0.0668542026214202,0.0855913137954877,-0.074329873568121,-0.0832151475959873
-0.12,0.34,-9,0.12,229,84,0.18,6,-18,0.13,-0.12,0.175850939747084,-0.535563285657275,-0.758176993857049,0.327743893965913,0.404889069504048,0.0703929066386133,0.144697058564238
0.13,0.13,10,0.15,28,-72,0.23,25,-17,0.09,0.07,0.901289493482349,0.0373547385214584,0.0732696621133383,-0.42533919295325,-0.0708383218064951,0.131129929210991,0.495389611419546
-0.49,0.34,4,0.15,144,-40,0.25,11,-3,0.17,0,0.388724100126463,-0.328870863587431,0.855497443963406,-0.0941363502384092,0.194907162794192,0.0865335224815629,0.862036194857026
-0.39,0.06,-2,0.01,268,8,0.29,26,-17,0.17,-0.13,0.500695717468867,0.0526506292195333,-0.855543183323449,0.12073761311167,-0.235102115716256,-0.240236706894356,0.521589238617257
-0.12,0.09,3,0,139,-56,0.05,-10,-6,0.59,0.04,0.25210239664991,-0.486476483371752,0.831513671894506,-0.0914878471827834,0.452150089527518,0.0205531707177057,-0.128730365179732
0.22,0.01,9,0.04,24,80,0.15,9,6,0.13,0.01,0.775951610427783,0.143762605128841,0.0438610791511015,0.612623552744098,0.0940906404364658,-0.0646569303388254,0.277964292536697
0.37,0.2,-8,0.12,-65,-26,0.04,11,13,0.34,0.11,0.751573434752656,0.00777114271530065,-0.617249807430543,-0.232550331631563,0.488102844356153,0.00422901291419003,-0.473108137685452
0.47,0.26,-8,0.07,59,59,0.2,-26,15,0.04,-0.06,0.68934811985862,0.352174082631317,0.578487738549564,0.257146887047049,0.180629052502113,-0.15618883038805,-0.55533811087201
-0.12,0.01,0,0.01,209,55,0.07,-24,12,0.67,-0.04,0.415150284112526,-0.493947373594793,-0.746273075820661,0.163532045866444,0.406120749449538,-0.214031424959075,-0.387314187102378
0.03,0.41,5,0.13,229,-22,0.09,6,-12,0.14,0.03,0.361386946908193,0.291029977636641,-0.883027173783662,-0.0704559229648484,0.54763498571924,0.217546585674335,0.395564499457146
-0.22,0.01,9,0.01,131,-76,0.14,18,3,0.58,0.05,0.472666334262303,-0.477630549053019,0.680730267982798,-0.291653728449367,-0.102666621822881,-0.033565569206615,0.270834604725964
0.48,0.09,-6,0,-47,-20,0.19,-27,10,0.38,-0.04,0.958099496600926,-0.0265246068774281,-0.176393200068823,-0.22411434316556,0.0516967910577257,-0.151249152880427,-0.781720890956624
-0.38,0.04,6,0.05,-21,0,0.12,-10,-8,0.41,-0.02,0.992586256692217,0.0569863691245406,-0.091963248938221,0.0553880637363306,0.388472821431143,0.0148301800318975,0.410403832325913
0.14,0.05,6,0.13,251,17,0.26,-5,-15,0.38,0.03,0.603099183810876,0.0147660270027945,-0.787308425847269,0.127274433894257,0.116758146269254,0.135776057648665,-0.0186874845674077
-0.25,0.22,1,0.07,-43,-71,0.27,5,-9,0.46,-0.11,0.781568211988239,0.267756029927744,-0.306262775537022,-0.472928060879454,0.196721886169982,-0.0683082950038153,0.196198632924761
0.21,0.34,-3,0.03,-45,92,0.19,-20,-14,0.51,-0.05,0.576115565660065,-0.153320560111631,-0.154253765171643,0.787901920788121,0.45847051416075,0.0407037217762145,-0.648234641494452
0.25,0.25,7,0.01,7,52,0.03,25,-10,0.51,0,0.836368364222909,-0.00117065176537092,-0.166802082323694,0.522172054244594,0.336521628381889,-0.000461131362439665,0.00897688669512209
0.5,0.26,-3,0.13,135,-32,0.01,13,5,0.29,0.01,0.451614579488092,-0.21112193404512,0.848478076904444,-0.177642206615932,0.586762502728948,0.00288376621537324,-0.372090490803879
0.05,0.25,8,0.02,133,-40,0.08,-8,14,0.61,-0.11,0.324790126981101,-0.180147242583169,0.923489938947357,-0.0960451824314334,0.51624058203156,-0.33557517191524,-0.184642184076369
0.07,0.07,5,0.02,150,-2,0.35,-1,7,0.51,0.04,0.252668463214769,0.0538354929221626,0.965797131995182,0.0222775049858964,0.0296148036777104,-0.0371552333296542,-0.099862521306286
-0.37,0.32,-9,0.12,35,-69,0.15,-4,-2,0.7,0.11,0.772059610278544,-0.254796748704617,0.227015226762895,-0.536159175846027,0.513372859243492,0.156489836194792,-0.275140941715662
0.18,0.2,8,0.03,-65,-77,0.25,11,6,0,0.05,0.567763134436438,0.407245653423966,-0.463905909856117,-0.54459829943066,0.163034379018502,-0.0378657721441157,0.443671850327915
-0.08,0.02,-4,0.1,169,-11,0.27,7,15,0.52,-0.02,0.144486310449803,0.0332315949863462,0.986527867726776,-0.069152970910341,0.0154922476937437,-0.0290991591796296,-0.184857183574223
-0.24,0.35,-8,0.02,-60,-50,0.32,-12,-10,0.33,0.09,0.8703842301374,0.153999499305037,-0.379603302589827,-0.273160719732578,0.423693628751244,0.111472118503276,-0.0523870683721517
0.41,0.08,0,0.05,115,64,0.33,0,-18,0.18,0.06,0.405505161869291,0.329539291380669,0.776345919231032,0.352500259328997,0.0598944674665984,0.085666306192613,-0.24
-0.2,0.12,7,0.15,-41,-98,0.07,-8,-2,0.53,0.09,0.621565198543771,0.252870580682857,-0.13966587768886,-0.728152879547803,0.464479066602564,0.172451412704566,0.149268691702133
0.48,0.26,-2,0.04,95,92,0.07,-4,-18,0.66,0.04,0.382648115188623,0.447784683992507,0.614556447778303,0.524775827585873,0.471476393676962,0.187896353928187,-0.885273312522429
-0.5,0.41,2,0.04,-27,98,0.06,10,-7,0.61,-0.01,0.579261495496148,-0.214185030100741,-0.234679107304819,0.750670772916412,0.482873143519125,0.025359807541988,0.411228306928279
0.49,0.04,-5,0.07,206,98,0.36,-7,-16,0.16,0.08,0.118458024435843,-0.633876997462836,-0.718218554112923,0.261399611824884,-0.0376796577600074,0.0864534875142684,-0.44611196693466
-0.21,0.23,-8,0.1,154,95,0,-16,-6,0.43,-0.1,0.105553548517878,0.678711030022477,0.726327154458658,0.0256641932875702,0.617027576848166,-0.0151565178122749,-0.284089106893093
-0.25,0.07,5,0.02,-73,-6,0.09,30,18,0.64,-0.1,0.605007857204158,-0.0413650483341499,-0.781822367093863,-0.144942098126443,-0.169653852775467,-0.141280233084543,0.182644725163749
-0.18,0.1,7,0.06,194,-12,0.06,29,-14,0.63,-0.09,0.129271584123894,-0.24441148849865,0.959199208391343,0.0590657299065539,-0.073939560207019,-0.110945585860364,0.211723113175419
-0.43,0.44,-4,0.11,132,-49,0.24,9,7,0.64,-0.11,0.405604989421394,-0.325623957670405,0.815771785025625,-0.252922963575154,0.390351570315485,-0.138896090067234,0.114281120533559
-0.21,0.43,3,0.11,-82,34,0.02,-8,6,0.59,0.09,0.779125028578454,-0.188368712451595,-0.57165810421523,0.17518113453509,0.807092479370633,0.0276349256419071,-0.066617552488642
-0.41,0.09,9,0.04,221,-71,0.17,29,-2,0.28,-0.01,0.0494762004081428,0.625916088397064,-0.770220414392584,-0.111989593854995,-0.318848605684382,-0.0716352081794119,0.749132963104194
-0.36,0.09,0,0.05,151,-50,0.05,16,-15,0.52,0.12,0.364971676217099,-0.496400110977961,0.779192094681627,-0.115075127486384,0.121952467283738,0.153590079856521,0.284595699030772
0.08,0.26,4,0.05,-18,29,0.09,7,-2,0.67,-0.01,0.94110936478933,-0.0167170550468992,-0.218440781969482,0.257521510458727,0.424187110892821,-0.0204882449045875,-0.224384406971251
0.17,0.4,2,0.05,-72,-39,0.33,-30,5,0.53,0.1,0.860388048816049,0.115263933930709,-0.339445614476237,-0.362247575288198,0.453355749723768,0.0255443241834713,-0.573967188507911
0.42,0.44,9,0.07,-57,-23,0.01,24,-18,0.44,-0.08,0.756368384417939,0.297204470653442,-0.580099231738017,-0.0553285732110102,0.550068632235634,0.105638757087768,0.0577565631121376
0.36,0.04,6,0.15,151,43,0.12,2,2,0.39,-0.02,0.232149685124966,0.379547607151649,0.884382889067125,0.141127754630768,0.224489430936859,0.0346699129665211,-0.216140633876454
-0.27,0.36,-5,0.08,217,86,0.01,-3,3,0.47,0.11,0.228273983966373,-0.667108521083898,-0.660659519342018,0.257655213112694,0.6856852695905,0.0678102134587778,-0.0282108906125003
0.46,0.43,4,0.09,42,-99,0.04,13,-7,0.32,-0.04,0.683714186835422,-0.181210625309693,0.175313402111866,-0.684808609054246,0.660962267344801,0.0646448183983872,-0.14043125486443
-0.28,0.06,-9,0.12,-55,-13,0.35,-4,16,0.1,0.12,0.880815527406524,-0.0794986472278682,-0.427249350475237,-0.187888169630217,0.0505802728396213,0.102886620210603,0.267166271683252
0.22,0.08,10,0.11,18,47,0.18,21,15,0.18,-0.13,0.949256489548157,0.056991146093687,-0.0646664277115239,0.302460541963194,0.0231920639463715,-0.152096903741723,0.310142950153015
-0.3,0.15,-8,0.13,-35,17,0.15,-30,-4,0.65,0.02,0.973095976426751,-0.0633796590400324,-0.0365734510609964,0.218471101428828,0.487473066629069,0.100312639148919,-0.495241946107337
0.29,0.12,0,0.13,137,-77,0.09,5,9,0.16,-0.06,0.297468349497642,-0.510848136911678,0.757363508622706,-0.277393723555021,0.332063948213038,-0.0727466247037913,-0.0620700564009383
0.17,0.16,-6,0.15,-86,-50,0.09,7,4,0.37,-0.08,0.62760110826009,0.245864519152005,-0.682574727625399,-0.282416763560474,0.372869002299813,-0.0469440240897566,-0.304403484810955
0.39,0.44,4,0.15,7,-89,0.36,12,20,0.31,-0.02,0.584486212503278,0.0530583839558958,-0.0164297849119167,-0.809500301082902,0.350223466487116,-0.108331875521564,-0.13575878523499
-0.07,0.02,9,0.09,76,-19,0.31,4,-10,0.49,-0.1,0.807993714591266,-0.0885272718535813,0.582357302050795,-0.013002002433849,-0.0306908545141168,-0.0924250511506151,0.185350784159173
0.44,0.38,-9,0.15,-21,-81,0.23,-10,-1,0.68,0.08,0.77364464743598,0.00562638082662127,-0.12171444025283,-0.621794096438999,0.398694382279768,0.14339883497916,-1.12083078173036
0.02,0.36,3,0.11,249,33,0.18,1,-15,0.45,0.09,0.51939469547039,-0.114815980067985,-0.820898933742652,0.207777240376386,0.453495459233502,0.272259043490546,-0.0255128998330403
-0.12,0.22,1,0.06,-43,-47,0.19,13,-12,0.52,-0.04,0.841370849836699,0.238506445789415,-0.404440960455758,-0.267651411107051,0.202113278725752,0.0086381472557391,0.0621788573295114
-0.19,0.42,-8,0.12,-10,57,0.2,4,4,0.57,0.1,0.884470924581846,-0.121724536527546,-0.0693948238448236,0.445060309621106,0.503606669698002,0.0870973683926649,-0.212401845183032
0.31,0.45,-3,0.05,133,98,0.06,-7,-4,0.57,-0.13,0.23329251451788,0.678907246925204,0.649340686770421,0.251030327344891,0.695074251872682,-0.101593448022114,-0.708682391616574
0.43,0.41,-10,0.14,59,68,0.26,-21,9,0.53,-0.03,0.678166615774231,0.33412934103446,0.55243636251327,0.351086442464403,0.311219785291887,-0.0545464395899065,-1.07456130975776
0.18,0.14,9,0.01,195,16,0.12,-30,-17,0.23,-0.01,0.387886269546068,-0.00220316280922938,-0.921085818345822,0.0337683759378276,0.498699524686356,0.085630806369675,-0.0999053178314979
-0.16,0.35,4,0.15,4,95,0.3,-24,-19,0.63,-0.03,0.533221543813257,0.175934633719548,0.169361073500437,0.809962108159483,0.533854350108883,0.263324193776421,-0.250365978480329
-0.29,0.43,8,0.11,60,-51,0.03,-10,8,0.03,0.06,0.725733752001354,-0.150882614920696,0.555536124109521,-0.376728778473453,0.849803260134887,-0.0539645696992331,0.679526911294529
0.33,0.22,4,0.06,111,2,0.05,12,-19,0.48,0,0.632594765654262,-0.0958570037612519,0.754056842948498,0.148437107554981,0.407384373294284,0.154823095174369,-0.234498768485925
0.19,0.43,1,0.03,83,45,0,26,-14,0.28,-0.12,0.761355977410259,0.132393498208767,0.458432967306652,0.438917135436897,0.542822327647749,-0.00634416638021493,0.250978275094768
-0.3,0.13,-3,0.08,-90,-54,0.32,-12,-11,0.21,0.08,0.730278325254686,0.324123962707951,-0.539432860872987,-0.265799573122478,0.23668562426496,0.148332776197538,0.298078930284548
-0.01,0.15,1,0.12,195,50,0.18,27,-17,0.48,-0.07,0.0826648965802354,0.279450196585003,0.954419115327256,0.0644845314778741,0.0204258326337424,0.0136159933687787,0.0330204017756775
0.04,0.42,-8,0.03,17,9,0.12,-19,18,0.25,0.09,0.945910659814826,0.0041440926010726,0.316028724106359,-0.0732236006004964,0.565490885339562,-0.189203016274317,-0.392100553286524
-0.42,0.19,5,0.1,182,-85,0.35,-19,3,0.52,-0.03,0.100996751668856,0.639593411789311,-0.745595456612707,-0.157503456554255,0.448983460812099,-0.0398335339528912,0.255784991358057
0.44,0.31,0,0.01,200,-42,0.26,-4,-1,0.42,0.07,0.194745098608607,0.358492295586368,-0.9100857118022,-0.0728122087745156,0.357154145993265,0.0129697539776626,-0.541990539932691
0.26,0.22,1,0.03,117,59,0.11,1,0,0.1,0.01,0.45751731033185,0.421494773735959,0.735862189473909,0.267445143090404,0.417011447249712,-0.035233026410721,0.0257520436466953
0.43,0.44,-5,0.11,10,87,0.02,11,-18,0.38,-0.09,0.614465232582291,-0.0402839886117911,0.0171076624215521,0.787729018188099,0.696859569674395,0.199274725921782,-0.438820007843121
-0.03,0.34,8,0,-4,12,0.07,-7,-16,0.52,-0.01,0.969217904826597,0.0684816937209381,0.0285205331598415,0.234762624318549,0.648311840900195,0.111366325900208,-0.0188727196548789
-0.42,0.37,-3,0.13,192,3,0.12,-2,7,0.4,0.12,0.122663453694449,-0.0887492432639773,-0.988231544029877,0.0218097302171672,0.586561252878075,0.088863284196301,0.26121116874628
0.39,0.03,10,0.03,52,41,0.05,-14,16,0.47,-0.12,0.809533477742122,0.331311377841567,0.437495341414543,0.208533320042722,0.309055382749433,-0.308289081672406,-0.346856752482379
-0.34,0.04,10,0.05,144,-67,0.07,0,0,0.14,0.07,0.302454398756273,-0.500467056941233,0.804919765632651,-0.100788057246085,0.28,0.021452017168923,0.819154675383742
0.09,0.44,-8,0.09,-30,26,0.14,-16,-4,0.35,0.02,0.949336174850607,-0.0862285545203446,-0.107086777670262,0.282591375582394,0.605259865159043,0.0688416463616134,-0.5104244128712
0.36,0.32,-3,0.12,188,-29,0.04,4,19,0.14,0.06,0.0424601494476119,0.0843469779464854,-0.995485158806016,0.00959278985185772,0.567700131921198,-0.124662742630205,-0.186543190050131
0.46,0.24,-1,0.07,-71,69,0.31,5,5,0.22,-0.11,0.665726967063547,-0.37634518148595,-0.487265897669635,0.421596791573279,0.244549148249151,-0.145403275685718,-0.327434741127271
-0.35,0.04,1,0.06,110,26,0.31,18,-19,0.23,-0.06,0.638754690295663,0.0477312982222056,0.717737208610852,0.273070445436369,-0.196236137477293,-0.109252355721388,0.502447997226705
-0.13,0.19,-5,0.07,184,-71,0.1,-4,-3,0.18,0.05,0.0821673474832539,0.599777632750754,-0.795931801665637,-0.00280808774099315,0.426061065036211,0.066580307620244,0.127329515655795
0.07,0.05,-3,0.13,147,39,0.29,23,6,0.37,-0.02,0.457390711993097,0.335665824464863,0.816330757850052,0.108287970969684,-0.0339410353865792,0.0261137153515158,-0.128335174340196
-0.15,0.39,-1,0.13,76,12,0.16,13,11,0.53,-0.13,0.852628609678591,0.0980662405269443,0.513230662917427,0.00132403466842094,0.407418502677849,-0.17285565063384,0.0721538935146974
0.4,0.04,-7,0.02,61,77,0.05,-6,17,0.22,0.12,0.734913859267771,0.36597754838924,0.415321345972279,0.391752770393428,0.242516508094286,-0.0540783822671178,-0.496038015500734
0.2,0.14,7,0.06,141,-86,0.35,27,-3,0.64,0.1,0.447380071688993,-0.582184073409404,0.601539148284976,-0.314743433934007,-0.0975156276217951,0.0734656541657633,-0.251605842301256
0.26,0.11,10,0.15,79,-42,0.33,15,12,0.02,-0.11,0.781679152945369,-0.0792165863945057,0.525299134145982,-0.326746467396503,-0.0180820147778548,-0.0763638845205566,0.391161812419207
-0.09,0.45,-2,0.09,253,-34,0.11,-18,-2,0.41,0.01,0.689782909887589,0.208895678725069,-0.668993047989355,-0.181687738658711,0.746557297736988,0.0536023999851861,-0.278519368865979
0.19,0.34,-6,0.09,-86,-51,0.13,16,10,0.48,0.09,0.556733305294787,0.231633090823226,-0.741947182539477,-0.293101546111501,0.47613072478516,-0.00520054704540276,-0.317001823766854
0.02,0.04,2,0.11,-84,66,0.34,8,5,0.57,0.09,0.60390013346586,-0.406462853597488,-0.59352272501531,0.343254063829846,-0.0489947102225068,0.119686794803041,-0.172747722681178
-0.11,0.17,3,0.13,252,30,0.14,-9,-1,0.59,0.06,0.631578093164623,-0.177083446813042,-0.739357520983682,0.151990201211183,0.426708228296832,0.121967905736246,-0.120852780460845
0.25,0.37,9,0.14,65,-99,0.07,-21,-18,0.29,0.03,0.573499486583264,-0.541696941720667,0.417270844415773,-0.451162725210935,0.655118149967801,0.322467603040663,-0.214891766673146
0.29,0.1,6,0.03,40,-36,0.05,17,17,0.55,0.07,0.88690913704399,0.012502852731998,0.203955399113953,-0.41429223559429,0.229600337040279,-0.0865895302417437,-0.20737506084037
0.5,0.4,-1,0.06,40,-64,0.23,-15,-8,0.33,-0.1,0.782267535891919,-0.278291258034997,0.368540507827262,-0.418078188956693,0.424297464122331,-0.0417021408912663,-0.653005687757887
-0.43,0.3,-2,0.04,189,-77,0.12,21,14,0.3,0,0.0612300261060623,-0.515705731232804,0.850200296429568,-0.0863593574997207,0.155835194466884,-0.100825200964869,0.586133354219674
-0.25,0.32,4,0.05,96,46,0.14,-8,-6,0.29,-0.02,0.542388249496956,0.292941973838413,0.731450527188126,0.291513486904972,0.588997682973055,0.0234823477494794,0.328632408347649
0.32,0.08,10,0.01,143,-26,0.17,-3,-18,0.38,-0.02,0.296262677362637,-0.329236421181283,0.894462936771718,0.0613828942896748,0.248129298449007,0.000648169874807702,-0.105007742916872
-0.17,0.34,-3,0.08,155,82,0.16,25,-8,0.32,0.1,0.317243732673976,0.545242736722494,0.723561550293726,0.280223937355442,0.22518169900705,0.14856383019561,0.32099688723562
0.43,0.03,0,0.12,187,-73,0.05,-3,0,0.64,0.02,0.0700607417498942,0.592559306465843,-0.800797942571547,-0.0518422217825447,0.287895439866995,0.0650000000000002,-0.740369908977385
-0.08,0.29,1,0.03,190,-97,0.25,-26,-10,0.69,0.12,0.218195981457581,0.763761783451273,-0.566664830232154,-0.218973564598692,0.524916397620497,0.184258802834056,-0.481846111762366
-0.24,0.45,2,0.14,3,5,0.15,10,-19,0.33,-0.08,0.975763694961695,0.0246497807698776,-0.0584710230885635,0.20942478210965,0.425805329380072,0.168738029131,0.429932811754643
